port,month,calls,import_mt,export_mt,volume_mt,calls_yoy,volume_yoy
Indonesia Morowali Industrial Park,2023-03,81,2037174,353778,2390952,-13.829787234042556,-10.37920365957058
Indonesia Morowali Industrial Park,2023-04,79,1956524,331073,2287597,-5.952380952380953,-8.73974836775744
Indonesia Morowali Industrial Park,2023-05,74,1613242,447114,2060356,-16.85393258426966,-11.202192151112921
Indonesia Morowali Industrial Park,2023-06,81,2227414,280963,2508377,0.0,21.763627661237315
Indonesia Morowali Industrial Park,2023-07,74,1819940,415354,2235294,-17.777777777777782,-9.703660944072512
Indonesia Morowali Industrial Park,2023-08,94,1921972,438363,2360335,14.634146341463406,13.554293378799919
Indonesia Morowali Industrial Park,2023-09,82,1438823,523851,1962674,12.328767123287676,-4.67815154660255
Indonesia Morowali Industrial Park,2023-10,100,1793121,483310,2276431,31.578947368421062,29.77217210369547
Indonesia Morowali Industrial Park,2023-11,95,1919285,471324,2390609,61.01694915254237,18.56738640393405
Indonesia Morowali Industrial Park,2023-12,89,1528170,737661,2265831,17.105263157894733,20.225559122383462
Indonesia Morowali Industrial Park,2024-01,99,1926949,581816,2508765,28.57142857142858,26.11415883427228
Indonesia Morowali Industrial Park,2024-02,77,1253133,311760,1564893,11.594202898550732,-7.985196657605675
Indonesia Morowali Industrial Park,2024-03,85,1669667,645240,2314907,4.938271604938271,-3.1805322733371444
Indonesia Morowali Industrial Park,2024-04,78,1822840,393798,2216638,-1.2658227848101222,-3.1019012527119028
Indonesia Morowali Industrial Park,2024-05,88,1941587,496035,2437622,18.918918918918926,18.310719118443618
Indonesia Morowali Industrial Park,2024-06,80,1723538,462783,2186321,-1.2345679012345734,-12.83921834716233
Indonesia Morowali Industrial Park,2024-07,74,1713603,435226,2148829,0.0,-3.8681712562195436
Indonesia Morowali Industrial Park,2024-08,59,1726761,283378,2010139,-37.23404255319149,-14.83670750126571
Indonesia Morowali Industrial Park,2024-09,71,1352701,508091,1860792,-13.414634146341465,-5.1909792456617865
Indonesia Morowali Industrial Park,2024-10,52,1247905,134359,1382264,-48.0,-39.279336821542145
Indonesia Morowali Industrial Park,2024-11,59,1153746,431761,1585507,-37.89473684210526,-33.67769467947289
Indonesia Morowali Industrial Park,2024-12,66,1287390,501591,1788981,-25.842696629213478,-21.045258891770835
Indonesia Morowali Industrial Park,2025-01,73,2095621,464467,2560088,-26.262626262626267,2.0457476088832527
Indonesia Morowali Industrial Park,2025-02,64,1109897,603486,1713383,-16.883116883116877,9.48882767064585
Indonesia Morowali Industrial Park,2025-03,56,736105,457516,1193621,-34.11764705882353,-48.43762621997342
Indonesia Morowali Industrial Park,2025-04,68,1017606,426180,1443786,-12.82051282051282,-34.86595465745873
Indonesia Morowali Industrial Park,2025-05,73,1770138,365848,2135986,-17.04545454545454,-12.37419091229075
Indonesia Morowali Industrial Park,2025-06,81,1348860,437958,1786818,1.2499999999999956,-18.272842825916236
Indonesia Morowali Industrial Park,2025-07,64,1174956,391866,1566822,-13.513513513513509,-27.08484481547857
Indonesia Morowali Industrial Park,2025-08,81,1525754,546097,2071851,37.28813559322033,3.0700364502156408
Indonesia Morowali Industrial Park,2025-09,76,1358466,421586,1780052,7.042253521126751,-4.3390126354799445
Indonesia Morowali Industrial Park,2025-10,78,1349501,546630,1896131,50.0,37.17574935034118
Indonesia Morowali Industrial Park,2025-11,67,1342159,389659,1731818,13.559322033898313,9.228026114044274
Indonesia Morowali Industrial Park,2025-12,57,1009737,286475,1296212,-13.636363636363635,-27.544674873573282
Indonesia Morowali Industrial Park,2026-01,82,1419219,462928,1882147,12.328767123287676,-26.481160022624216
Indonesia Morowali Industrial Park,2026-02,64,1447087,419477,1866564,0.0,8.94026612847214
Indonesia Morowali Industrial Park,2026-03,79,1419016,433143,1852159,41.071428571428584,55.171448893744326
Indonesia Morowali Industrial Park,2026-04,76,1269623,289599,1559222,11.764705882352944,7.995367734553449
Indonesia Morowali Industrial Park,2026-05,101,2409946,409063,2819009,38.35616438356164,31.976941796435
Indonesia Morowali Industrial Park,2026-06,114,2902899,436287,3339186,40.74074074074075,86.87890988337928
Indonesia Morowali Industrial Park,2026-07,104,2904082,390457,3294539,62.5,110.26887546894288
Indonesia Morowali Industrial Park,2026-08,88,1741312,285737,2027049,8.64197530864197,-2.1624141890512427
Jayapura,2019-01,21,51070,4360,55430,,
Jayapura,2019-02,14,26228,3503,29731,,
Jayapura,2019-03,20,52871,3964,56835,,
Jayapura,2019-04,19,53264,2544,55808,,
Jayapura,2019-05,18,69015,9751,78766,,
Jayapura,2019-06,16,52608,2836,55444,,
Jayapura,2019-07,18,39754,2491,42245,,
Jayapura,2019-08,18,53785,3322,57107,,
Jayapura,2019-09,20,54461,1925,56386,,
Jayapura,2019-10,19,51658,1281,52939,,
Jayapura,2019-11,21,73732,1741,75473,,
Jayapura,2019-12,20,86932,2100,89032,,
Jayapura,2020-01,20,57207,1860,59067,-4.761904761904767,6.5614288291538925
Jayapura,2020-02,18,66287,1297,67584,28.57142857142858,127.31828730954224
Jayapura,2020-03,21,69881,1631,71512,5.000000000000004,25.823876132664726
Jayapura,2020-04,19,47255,3544,50799,0.0,-8.975415711009171
Jayapura,2020-05,20,42002,4941,46943,11.111111111111116,-40.40195007998375
Jayapura,2020-06,19,48708,2486,51194,18.75,-7.665392107351565
Jayapura,2020-07,18,70883,610,71493,0.0,69.23422890282873
Jayapura,2020-08,15,50591,1037,51628,-16.666666666666664,-9.594270404678939
Jayapura,2020-09,17,39504,3224,42728,-15.000000000000002,-24.22232469052602
Jayapura,2020-10,17,73649,1220,74869,-10.526315789473683,41.425036362606015
Jayapura,2020-11,18,60684,854,61538,-14.28571428571429,-18.463556503650313
Jayapura,2020-12,19,66480,976,67456,-5.000000000000004,-24.233983286908078
Jayapura,2021-01,18,46663,2422,49085,-9.999999999999998,-16.89945316335687
Jayapura,2021-02,17,38354,2931,41285,-5.555555555555558,-38.91305634469697
Jayapura,2021-03,23,56532,4509,61041,9.523809523809534,-14.642297796174065
Jayapura,2021-04,15,55350,1159,56509,-21.052631578947366,11.240378747613144
Jayapura,2021-05,15,43227,1159,44386,-25.0,-5.447031506294864
Jayapura,2021-06,17,67629,1037,68666,-10.526315789473683,34.128999492127974
Jayapura,2021-07,23,46137,2313,48450,27.777777777777768,-32.231127522974276
Jayapura,2021-08,23,108725,3007,111732,53.33333333333334,116.41744789649029
Jayapura,2021-09,15,44685,4098,48783,-11.764705882352944,14.171035386631715
Jayapura,2021-10,22,60411,809,61220,29.41176470588236,-18.230509289559095
Jayapura,2021-11,17,40865,1187,42052,-5.555555555555558,-31.664987487406158
Jayapura,2021-12,21,69678,1375,71053,10.526315789473696,5.332364800759004
Jayapura,2022-01,25,55441,736,56177,38.888888888888886,14.448405826627276
Jayapura,2022-02,21,90242,1583,91825,23.529411764705888,122.4173428606031
Jayapura,2022-03,28,90966,1372,92338,21.739130434782616,51.272095804459305
Jayapura,2022-04,22,46366,642,47008,46.66666666666666,-16.813250986568505
Jayapura,2022-05,21,35326,4373,39699,39.99999999999999,-10.55963592123642
Jayapura,2022-06,24,45200,1143,46343,41.176470588235304,-32.509538927562396
Jayapura,2022-07,21,84129,502,84631,-8.695652173913048,74.67698658410733
Jayapura,2022-08,20,51391,4335,55726,-13.043478260869568,-50.12529982458025
Jayapura,2022-09,20,53938,366,54304,33.33333333333333,11.31746715044175
Jayapura,2022-10,22,96639,821,97460,0.0,59.19634106501144
Jayapura,2022-11,23,51222,610,51832,35.29411764705883,23.256920003804815
Jayapura,2022-12,19,37249,5537,42786,-9.523809523809524,-39.782978903072355
Jayapura,2023-01,20,43769,2179,45948,-19.999999999999996,-18.20851950086334
Jayapura,2023-02,17,36985,1190,38175,-19.047619047619047,-58.42635447862783
Jayapura,2023-03,22,37328,8107,45435,-21.42857142857143,-50.79490567263749
Jayapura,2023-04,19,23578,1135,24713,-13.636363636363635,-47.42809734513275
Jayapura,2023-05,21,35774,1948,37722,0.0,-4.979974306657597
Jayapura,2023-06,26,82625,1722,84347,8.333333333333325,82.00591243553504
Jayapura,2023-07,20,50637,2019,52656,-4.761904761904767,-37.78166392929305
Jayapura,2023-08,23,65345,5049,70394,14.999999999999991,26.321645192549248
Jayapura,2023-09,29,72449,9032,81481,44.99999999999999,50.04603712433706
Jayapura,2023-10,23,65734,1898,67632,4.545454545454541,-30.605376564744514
Jayapura,2023-11,24,50060,4457,54517,4.347826086956519,5.180197561352062
Jayapura,2023-12,19,59392,1586,60978,0.0,42.51858084420137
Jayapura,2024-01,19,46047,4561,50608,-5.000000000000004,10.141899538608868
Jayapura,2024-02,21,82394,8606,91000,23.529411764705888,138.3759004584152
Jayapura,2024-03,20,74488,1539,76027,-9.090909090909093,67.33135248156708
Jayapura,2024-04,16,45533,7494,53027,-15.789473684210531,114.57127827459233
Jayapura,2024-05,16,73175,1195,74370,-23.809523809523814,97.1528550978209
Jayapura,2024-06,19,39405,3523,42928,-26.923076923076927,-49.10548092996787
Jayapura,2024-07,21,68486,3656,72142,5.000000000000004,37.00622910969311
Jayapura,2024-08,22,133720,1342,135062,-4.347826086956519,91.86578401568315
Jayapura,2024-09,21,68188,2155,70343,-27.586206896551722,-13.669444410353337
Jayapura,2024-10,18,70379,1795,72174,-21.739130434782606,6.715755855216465
Jayapura,2024-11,18,66984,1039,68023,-25.0,24.773923730212587
Jayapura,2024-12,20,47608,17614,65222,5.263157894736836,6.959887172422841
Jayapura,2025-01,17,41460,4075,45535,-10.526315789473683,-10.0241068605754
Jayapura,2025-02,13,36139,1204,37343,-38.095238095238095,-58.963736263736266
Jayapura,2025-03,20,58814,1391,60205,0.0,-20.811027661225612
Jayapura,2025-04,12,39154,8482,47636,-25.0,-10.166518943179891
Jayapura,2025-05,19,72541,2238,74779,18.75,0.5499529380126322
Jayapura,2025-06,17,40725,1063,41788,-10.526315789473683,-2.6556093924711144
Jayapura,2025-07,15,56541,356,56897,-28.57142857142857,-21.131934240802863
Jayapura,2025-08,18,42867,3022,45889,-18.181818181818176,-66.02375205461195
Jayapura,2025-09,16,52179,305,52484,-23.809523809523814,-25.388453719630956
Jayapura,2025-10,18,39450,572,40022,0.0,-44.54789813506249
Jayapura,2025-11,19,41869,5267,47136,5.555555555555558,-30.705790688443614
Jayapura,2025-12,22,49553,3500,53053,10.000000000000009,-18.657814847750764
Jayapura,2026-01,19,58044,1934,59978,11.764705882352944,31.718458328758103
Jayapura,2026-02,15,55759,488,56247,15.384615384615374,50.62260664649332
Jayapura,2026-03,18,40197,6452,46649,-9.999999999999998,-22.516402292168426
Jayapura,2026-04,12,41037,793,41830,0.0,-12.188260979091448
Jayapura,2026-05,20,102927,610,103537,5.263157894736836,38.45732090560183
Jayapura,2026-06,22,58714,1335,60049,29.41176470588236,43.69914808078874
Jayapura,2026-07,18,69160,1394,70554,19.999999999999996,24.003023006485403
Jayapura,2026-08,16,69778,1382,71160,-11.111111111111116,55.069842445902076
Jetty Coalindo,2019-01,18,0,628135,628135,,
Jetty Coalindo,2019-02,12,0,350366,350366,,
Jetty Coalindo,2019-03,14,0,426581,426581,,
Jetty Coalindo,2019-04,15,0,810491,810491,,
Jetty Coalindo,2019-05,17,0,717388,717388,,
Jetty Coalindo,2019-06,14,0,521992,521992,,
Jetty Coalindo,2019-07,13,0,664010,664010,,
Jetty Coalindo,2019-08,20,0,873112,873112,,
Jetty Coalindo,2019-09,16,0,616943,616943,,
Jetty Coalindo,2019-10,17,0,606171,606171,,
Jetty Coalindo,2019-11,18,0,682982,682982,,
Jetty Coalindo,2019-12,18,0,419551,419551,,
Jetty Coalindo,2020-01,17,0,610919,610919,-5.555555555555558,-2.7408120865737406
Jetty Coalindo,2020-02,17,0,544461,544461,41.66666666666667,55.397784031555574
Jetty Coalindo,2020-03,18,0,422647,422647,28.57142857142858,-0.9222164137643207
Jetty Coalindo,2020-04,20,0,482644,482644,33.33333333333333,-40.45041832666865
Jetty Coalindo,2020-05,12,0,368278,368278,-29.411764705882348,-48.664042331346494
Jetty Coalindo,2020-06,16,0,688939,688939,14.28571428571428,31.98267406397033
Jetty Coalindo,2020-07,18,0,708218,708218,38.46153846153846,6.657731058267191
Jetty Coalindo,2020-08,20,0,669491,669491,0.0,-23.321292113726532
Jetty Coalindo,2020-09,16,0,571909,571909,0.0,-7.2995398278285055
Jetty Coalindo,2020-10,16,0,617953,617953,-5.882352941176472,1.943675959423996
Jetty Coalindo,2020-11,11,0,464189,464189,-38.888888888888886,-32.03495846156999
Jetty Coalindo,2020-12,30,0,1277235,1277235,66.66666666666667,204.4290205481574
Jetty Coalindo,2021-01,23,0,843283,843283,35.29411764705883,38.03515687022339
Jetty Coalindo,2021-02,15,0,627708,627708,-11.764705882352944,15.289800371376462
Jetty Coalindo,2021-03,13,0,468273,468273,-27.77777777777778,10.79529725752224
Jetty Coalindo,2021-04,21,0,858494,858494,5.000000000000004,77.87313216366513
Jetty Coalindo,2021-05,23,0,873184,873184,91.66666666666667,137.09914792629482
Jetty Coalindo,2021-06,15,0,764198,764198,-6.25,10.923898922836429
Jetty Coalindo,2021-07,15,0,675501,675501,-16.666666666666664,-4.619622771519505
Jetty Coalindo,2021-08,24,0,774970,774970,19.999999999999996,15.755103504005286
Jetty Coalindo,2021-09,35,2962,1078612,1081574,118.75,89.11645034437296
Jetty Coalindo,2021-10,29,798,1005222,1006020,81.25,62.7987889046578
Jetty Coalindo,2021-11,25,2164,955548,957712,127.2727272727273,106.31940868913307
Jetty Coalindo,2021-12,23,0,903441,903441,-23.33333333333333,-29.265875113037144
Jetty Coalindo,2022-01,20,2164,909683,911847,-13.043478260869568,8.130603842363705
Jetty Coalindo,2022-02,23,798,896667,897465,53.33333333333334,42.97491827410198
Jetty Coalindo,2022-03,21,2164,915788,917952,61.53846153846154,96.02923935396659
Jetty Coalindo,2022-04,22,2962,869463,872425,4.761904761904767,1.6227253772303607
Jetty Coalindo,2022-05,26,798,1102366,1103164,13.043478260869556,26.338091398834607
Jetty Coalindo,2022-06,21,0,935960,935960,39.99999999999999,22.47611221175665
Jetty Coalindo,2022-07,21,0,1149621,1149621,39.99999999999999,70.18790497719472
Jetty Coalindo,2022-08,23,0,1064527,1064527,-4.1666666666666625,37.36363988283418
Jetty Coalindo,2022-09,29,0,1396454,1396454,-17.14285714285714,29.11312587025945
Jetty Coalindo,2022-10,29,0,1302867,1302867,0.0,29.50706745392735
Jetty Coalindo,2022-11,24,0,1007400,1007400,-4.0000000000000036,5.188198539853328
Jetty Coalindo,2022-12,25,0,978215,978215,8.695652173913038,8.276578105266431
Jetty Coalindo,2023-01,28,0,1296959,1296959,39.99999999999999,42.2342783383616
Jetty Coalindo,2023-02,29,2164,1045152,1047316,26.086956521739136,16.697141392700555
Jetty Coalindo,2023-03,28,798,1220486,1221284,33.33333333333333,33.04442933835321
Jetty Coalindo,2023-04,34,2653,1123395,1126048,54.54545454545454,29.071037625010753
Jetty Coalindo,2023-05,37,2962,1221894,1224856,42.307692307692314,11.031179407594882
Jetty Coalindo,2023-06,18,0,537515,537515,-14.28571428571429,-42.570729518355485
Jetty Coalindo,2023-07,34,0,1224765,1224765,61.904761904761905,6.536415044610355
Jetty Coalindo,2023-08,34,0,1175207,1175207,47.82608695652173,10.397105944705952
Jetty Coalindo,2023-09,27,0,1118121,1118121,-6.896551724137934,-19.931411990656333
Jetty Coalindo,2023-10,38,2955,1620784,1623739,31.034482758620683,24.62814700195799
Jetty Coalindo,2023-11,30,0,1056516,1056516,25.0,4.87552114353782
Jetty Coalindo,2023-12,30,0,1184899,1184899,19.999999999999996,21.12868847850422
Jetty Coalindo,2024-01,23,0,834380,834380,-17.85714285714286,-35.66643201519864
Jetty Coalindo,2024-02,21,0,861645,861645,-27.586206896551722,-17.728269213876235
Jetty Coalindo,2024-03,30,0,1020801,1020801,7.14285714285714,-16.415755876602
Jetty Coalindo,2024-04,31,0,902755,902755,-8.823529411764708,-19.829794111796296
Jetty Coalindo,2024-05,21,0,639071,639071,-43.24324324324324,-47.82480552816004
Jetty Coalindo,2024-06,28,0,1110710,1110710,55.55555555555556,106.63795428964775
Jetty Coalindo,2024-07,34,0,1422507,1422507,0.0,16.145301343523034
Jetty Coalindo,2024-08,26,0,893286,893286,-23.529411764705888,-23.98905043962468
Jetty Coalindo,2024-09,34,0,1329111,1329111,25.92592592592593,18.87005073690593
Jetty Coalindo,2024-10,34,0,1299071,1299071,-10.526315789473683,-19.99508541705286
Jetty Coalindo,2024-11,29,0,1188107,1188107,-3.3333333333333326,12.455182884121019
Jetty Coalindo,2024-12,40,0,1484507,1484507,33.33333333333333,25.28553066548289
Jetty Coalindo,2025-01,44,0,1723235,1723235,91.30434782608697,106.52879982741675
Jetty Coalindo,2025-02,35,0,1595328,1595328,66.66666666666667,85.14910432950926
Jetty Coalindo,2025-03,30,0,1077773,1077773,0.0,5.581107385278816
Jetty Coalindo,2025-04,33,0,1216077,1216077,6.451612903225801,34.70731261527214
Jetty Coalindo,2025-05,32,0,1276775,1276775,52.38095238095237,99.78609575461881
Jetty Coalindo,2025-06,32,0,1260813,1260813,14.28571428571428,13.51414860764737
Jetty Coalindo,2025-07,42,0,1746943,1746943,23.529411764705888,22.807339436642483
Jetty Coalindo,2025-08,48,0,1775096,1775096,84.61538461538463,98.71530506467134
Jetty Coalindo,2025-09,36,0,1646871,1646871,5.882352941176472,23.90770973981857
Jetty Coalindo,2025-10,32,0,1379661,1379661,-5.882352941176472,6.203664002968279
Jetty Coalindo,2025-11,35,0,1190763,1190763,20.68965517241379,0.22354888911519932
Jetty Coalindo,2025-12,47,0,1844650,1844650,17.500000000000004,24.26010790114159
Jetty Coalindo,2026-01,26,0,890921,890921,-40.90909090909091,-48.299506451528664
Jetty Coalindo,2026-02,17,0,804883,804883,-51.42857142857142,-49.54749117422875
Jetty Coalindo,2026-03,14,0,550275,550275,-53.333333333333336,-48.9433303673408
Jetty Coalindo,2026-04,21,0,1128997,1128997,-36.36363636363637,-7.160730776093949
Jetty Coalindo,2026-05,32,0,1612034,1612034,0.0,26.258267901548816
Jetty Coalindo,2026-06,29,0,1717348,1717348,-9.375,36.2095727122103
Jetty Coalindo,2026-07,24,3959,1335682,1339641,-42.85714285714286,-23.315128198229708
Jetty Coalindo,2026-08,18,0,928859,928859,-62.5,-47.67274558671757
Karimun,2019-01,3,17325,9285,26610,,
Karimun,2019-02,3,36012,1255,37267,,
Karimun,2019-03,4,761,38297,39058,,
Karimun,2019-04,1,0,88,88,,
Karimun,2019-05,3,19517,23388,42905,,
Karimun,2019-06,3,98077,39254,137331,,
Karimun,2019-07,0,0,0,0,,
Karimun,2019-08,2,7814,7763,15577,,
Karimun,2019-09,2,48117,9285,57402,,
Karimun,2019-10,3,26306,32673,58979,,
Karimun,2019-11,4,15628,63867,79495,,
Karimun,2019-12,6,18935,30018,48953,,
Karimun,2020-01,2,4263,0,4263,-33.333333333333336,-83.97970687711387
Karimun,2020-02,2,7814,69447,77261,-33.333333333333336,107.31746585450934
Karimun,2020-03,3,13721,3935,17656,-25.0,-54.79543243381637
Karimun,2020-04,8,134147,7942,142089,700.0,161364.77272727274
Karimun,2020-05,2,0,37828,37828,-33.333333333333336,-11.833119683020632
Karimun,2020-06,5,86859,1991,88850,66.66666666666667,-35.302298825465485
Karimun,2020-07,6,24171,27258,51429,inf,inf
Karimun,2020-08,6,61244,31225,92469,200.0,493.62521666559667
Karimun,2020-09,5,91261,65,91326,150.0,59.09898609804536
Karimun,2020-10,6,13374,24765,38139,100.0,-35.33461062412046
Karimun,2020-11,3,902,0,902,-25.0,-98.86533744260645
Karimun,2020-12,6,14016,20895,34911,0.0,-28.684656711539635
Karimun,2021-01,11,111066,51498,162564,450.0,3713.370865587614
Karimun,2021-02,8,93820,69751,163571,300.0,111.71224809412253
Karimun,2021-03,18,151808,334510,486318,500.0,2654.406434073403
Karimun,2021-04,8,66429,35359,101788,0.0,-28.36320897465673
Karimun,2021-05,8,2038,33674,35712,300.0,-5.593740086708254
Karimun,2021-06,9,16488,66441,82929,80.0,-6.6640405177265105
Karimun,2021-07,4,7814,7232,15046,-33.333333333333336,-70.74413268778315
Karimun,2021-08,5,123542,11642,135184,-16.666666666666664,46.19385956374569
Karimun,2021-09,4,5932,11610,17542,-19.999999999999996,-80.79188839979852
Karimun,2021-10,5,5982,6643,12625,-16.666666666666664,-66.89740160990063
Karimun,2021-11,10,14116,137463,151579,233.33333333333334,16704.767184035478
Karimun,2021-12,16,111974,102235,214209,166.66666666666666,513.5859757669502
Karimun,2022-01,20,231040,77449,308489,81.81818181818181,89.76464653920917
Karimun,2022-02,17,39723,172578,212301,112.5,29.791344431470137
Karimun,2022-03,16,50201,52994,103195,-11.111111111111116,-78.7803453707245
Karimun,2022-04,20,123291,182925,306216,150.0,200.8370338350297
Karimun,2022-05,15,23371,116361,139732,87.5,291.27464157706095
Karimun,2022-06,10,78750,16370,95120,11.111111111111116,14.700526956794358
Karimun,2022-07,8,10869,79709,90578,100.0,502.007177987505
Karimun,2022-08,9,136803,140425,277228,80.0,105.0745650372825
Karimun,2022-09,8,55437,118541,173978,100.0,891.779728651237
Karimun,2022-10,12,97612,139441,237053,140.0,1777.6475247524754
Karimun,2022-11,11,6578,114067,120645,10.000000000000009,-20.407840136166623
Karimun,2022-12,30,225213,117306,342519,87.5,59.89944400095235
Karimun,2023-01,29,335530,300615,636145,44.99999999999999,106.21318750425459
Karimun,2023-02,32,399140,313748,712888,88.23529411764706,235.79116443163244
Karimun,2023-03,27,178851,217499,396350,68.75,284.078685982848
Karimun,2023-04,42,261527,320886,582413,110.00000000000001,90.19678919455546
Karimun,2023-05,44,121974,268129,390103,193.33333333333331,179.17942919302666
Karimun,2023-06,23,88729,173314,262043,129.99999999999997,175.4867535744323
Karimun,2023-07,25,158507,171126,329633,212.5,263.92170284174966
Karimun,2023-08,25,74256,105859,180115,177.77777777777777,-35.030011398560035
Karimun,2023-09,26,144127,114584,258711,225.0,48.70328432330524
Karimun,2023-10,23,84912,153914,238826,91.66666666666667,0.747934006319273
Karimun,2023-11,20,290491,170464,460955,81.81818181818181,282.0755107961374
Karimun,2023-12,17,217481,442664,660145,-43.333333333333336,92.73237397049508
Karimun,2024-01,12,98273,106724,204997,-58.62068965517242,-67.77511416422357
